page_num,text,fontname,size,top_x0_pt,top_y0_pt,top_x1_pt,top_y1_pt,pdf_x0_pt,pdf_y0_pt,pdf_x1_pt,pdf_y1_pt,center_x_pt,center_y_top_pt,center_y_pdf_pt,page_width_pt,page_height_pt
1,S,BCDGEE+TrajanPro-Bold,12.0,325.81800000000004,50.0,332.67,62.0,325.81800000000004,779.9000244140625,332.67,791.9000244140625,329.244,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1, ,BCDGEE+TrajanPro-Bold,12.0,332.802,50.0,336.714,62.0,332.802,779.9000244140625,336.714,791.9000244140625,334.75800000000004,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,A,BCDGEE+TrajanPro-Bold,12.0,336.40200000000004,50.0,344.814,62.0,336.40200000000004,779.9000244140625,344.814,791.9000244140625,340.60800000000006,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,U,BCDGEE+TrajanPro-Bold,12.0,344.8140000000001,50.0,354.78600000000006,62.0,344.8140000000001,779.9000244140625,354.78600000000006,791.9000244140625,349.80000000000007,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,T,BCDGEE+TrajanPro-Bold,12.0,354.99000000000007,50.0,363.294,62.0,354.99000000000007,779.9000244140625,363.294,791.9000244140625,359.14200000000005,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,H,BCDGEE+TrajanPro-Bold,12.0,363.4740000000001,50.0,375.006,62.0,363.4740000000001,779.9000244140625,375.006,791.9000244140625,369.24,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,O,BCDGEE+TrajanPro-Bold,12.0,375.2580000000001,50.0,386.2500000000001,62.0,375.2580000000001,779.9000244140625,386.2500000000001,791.9000244140625,380.75400000000013,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,R,BCDGEE+TrajanPro-Bold,12.0,386.3460000000001,50.0,395.4060000000001,62.0,386.3460000000001,779.9000244140625,395.4060000000001,791.9000244140625,390.8760000000001,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,I,BCDGEE+TrajanPro-Bold,12.0,395.43000000000006,50.0,400.722,62.0,395.43000000000006,779.9000244140625,400.722,791.9000244140625,398.076,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,T,BCDGEE+TrajanPro-Bold,12.0,400.8180000000001,50.0,409.12200000000007,62.0,400.8180000000001,779.9000244140625,409.12200000000007,791.9000244140625,404.9700000000001,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,Y,BCDGEE+TrajanPro-Bold,12.0,409.3020000000001,50.0,417.16200000000015,62.0,409.3020000000001,779.9000244140625,417.16200000000015,791.9000244140625,413.2320000000001,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1, ,BCDGEE+TrajanPro-Bold,12.0,417.75,50.0,421.662,62.0,417.75,779.9000244140625,421.662,791.9000244140625,419.706,56.0,785.9000244140625,595.2999877929688,841.9000244140625
1,P,BCDHEE+ArialMT,8.0,197.52,63.67999999999995,202.856,71.67999999999995,197.52,770.2200244140626,202.856,778.2200244140626,200.188,67.67999999999995,774.2200244140626,595.2999877929688,841.9000244140625
1,S,BCDHEE+ArialMT,8.0,202.824,63.67999999999995,208.16000000000005,71.67999999999995,202.824,770.2200244140626,208.16000000000005,778.2200244140626,205.49200000000002,67.67999999999995,774.2200244140626,595.2999877929688,841.9000244140625
1,A,BCDHEE+ArialMT,8.0,208.128,63.67999999999995,213.46400000000003,71.67999999999995,208.128,770.2200244140626,213.46400000000003,778.2200244140626,210.796,67.67999999999995,774.2200244140626,595.2999877929688,841.9000244140625
1, ,BCDHEE+ArialMT,8.0,213.432,63.67999999999995,215.656,71.67999999999995,213.432,770.2200244140626,215.656,778.2200244140626,214.54399999999998,67.67999999999995,774.2200244140626,595.2999877929688,841.9000244140625
1,C,BCDHEE+ArialMT,8.0,215.656,63.67999999999995,221.432,71.67999999999995,215.656,770.2200244140626,221.432,778.2200244140626,218.54399999999998,67.67999999999995,774.2200244140626,595.2999877929688,841.9000244140625
1,o,BCDHEE+ArialMT,8.0,221.432,63.67999999999995,225.88,71.67999999999995,221.432,770.2200244140626,225.88,778.2200244140626,223.656,67.67999999999995,774.2200244140626,595.2999877929688,841.9000244140625
