page_num,block,line,word_no,text,top_x0_pt,top_y0_pt,top_x1_pt,top_y1_pt,pdf_x0_pt,pdf_y0_pt,pdf_x1_pt,pdf_y1_pt,center_x_pt,center_y_top_pt,center_y_pdf_pt,page_width_pt,page_height_pt
1,8,0,1,DETAILS,232.6099853515625,179.3700408935547,275.3799743652344,190.52005004882807,232.6099853515625,651.3799743652344,275.3799743652344,662.5299835205078,253.99497985839844,184.94504547119138,656.9549789428711,595.2999877929688,841.9000244140625
1,8,0,2,OF,278.1899719238281,179.3700408935547,292.0799560546875,190.52005004882807,278.1899719238281,651.3799743652344,292.0799560546875,662.5299835205078,285.1349639892578,184.94504547119138,656.9549789428711,595.2999877929688,841.9000244140625
1,8,0,3,APPLICATION,294.7699584960937,179.3700408935547,362.5799560546875,190.52005004882807,294.7699584960937,651.3799743652344,362.5799560546875,662.5299835205078,328.6749572753906,184.94504547119138,656.9549789428711,595.2999877929688,841.9000244140625
1,9,0,0,6.A,36.0,198.3700408935547,51.040000915527344,209.52005004882807,36.0,632.3799743652344,51.040000915527344,643.5299835205078,43.52000045776367,203.94504547119138,637.9549789428711,595.2999877929688,841.9000244140625
1,9,0,1,TYPE,53.86000061035156,198.3700408935547,79.91999816894531,209.52005004882807,53.86000061035156,632.3799743652344,79.91999816894531,643.5299835205078,66.88999938964844,203.94504547119138,637.9549789428711,595.2999877929688,841.9000244140625
1,9,0,2,OF,82.75,198.3700408935547,96.66999816894533,209.52005004882807,82.75,632.3799743652344,96.66999816894533,643.5299835205078,89.70999908447266,203.94504547119138,637.9549789428711,595.2999877929688,841.9000244140625
1,9,0,3,LEAVE,99.33999633789062,198.3700408935547,131.58999633789062,209.52005004882807,99.33999633789062,632.3799743652344,131.58999633789062,643.5299835205078,115.46499633789062,203.94504547119138,637.9549789428711,595.2999877929688,841.9000244140625
1,9,0,4,TO,134.33999633789062,198.3700408935547,148.22999572753906,209.52005004882807,134.33999633789062,632.3799743652344,148.22999572753906,643.5299835205078,141.28499603271484,203.94504547119138,637.9549789428711,595.2999877929688,841.9000244140625
1,9,0,5,BE,151.02999877929688,198.3700408935547,164.3699951171875,209.52005004882807,151.02999877929688,632.3799743652344,164.3699951171875,643.5299835205078,157.6999969482422,203.94504547119138,637.9549789428711,595.2999877929688,841.9000244140625
1,9,0,6,AVAILED,167.1999969482422,198.3700408935547,209.38998413085935,209.52005004882807,167.1999969482422,632.3799743652344,209.38998413085935,643.5299835205078,188.29499053955078,203.94504547119138,637.9549789428711,595.2999877929688,841.9000244140625
1,9,0,7,OF,212.1899871826172,198.3700408935547,226.0799865722656,209.52005004882807,212.1899871826172,632.3799743652344,226.0799865722656,643.5299835205078,219.1349868774414,203.94504547119138,637.9549789428711,595.2999877929688,841.9000244140625
1,9,1,0,6.B,328.3500061035156,198.3700408935547,343.3900146484375,209.52005004882807,328.3500061035156,632.3799743652344,343.3900146484375,643.5299835205078,335.87001037597656,203.94504547119138,637.9549789428711,595.2999877929688,841.9000244140625
1,9,1,1,DETAILS,346.21002197265625,198.3700408935547,387.8900451660156,209.52005004882807,346.21002197265625,632.3799743652344,387.8900451660156,643.5299835205078,367.05003356933594,203.94504547119138,637.9549789428711,595.2999877929688,841.9000244140625
1,9,1,2,OF,390.60003662109375,198.3700408935547,404.52001953125,209.52005004882807,390.60003662109375,632.3799743652344,404.52001953125,643.5299835205078,397.5600280761719,203.94504547119138,637.9549789428711,595.2999877929688,841.9000244140625
1,9,1,3,LEAVE,407.3000183105469,198.3700408935547,439.4500732421875,209.52005004882807,407.3000183105469,632.3799743652344,439.4500732421875,643.5299835205078,423.3750457763672,203.94504547119138,637.9549789428711,595.2999877929688,841.9000244140625
1,9,4,0,Vacation,53.79999923706055,219.18003845214844,84.94400024414062,228.10003662109372,53.79999923706055,613.7999877929688,84.94400024414062,622.7199859619141,69.37199974060059,223.6400375366211,618.2599868774414,595.2999877929688,841.9000244140625
1,9,4,1,Leave,87.21599578857422,219.18003845214844,109.02398681640624,228.10003662109372,87.21599578857422,613.7999877929688,109.02398681640624,622.7199859619141,98.11999130249023,223.6400375366211,618.2599868774414,595.2999877929688,841.9000244140625
1,9,4,2,(Sec.,111.33000183105467,220.99005126953125,125.2979965209961,227.68003845214844,111.33000183105467,614.2199859619141,125.2979965209961,620.9099731445312,118.31399917602539,224.33504486083984,617.5649795532227,595.2999877929688,841.9000244140625
